itm_we_nor_spear_long_pl|Lange Nordischer Speere
itm_we_nor_spear_reinforced|Verstärkter Nordischer Speer
itm_we_nor_spear_reinforced_pl|Verstärkte Nordischer Speere
itm_we_rho_spear_fork_pitch|Mistgabel
itm_we_rho_spear_fork_pitch_pl|Mistgabeln
itm_we_rho_spear_fork_military|Militärgabel
itm_we_rho_spear_fork_military_pl|Militärgabeln
itm_we_rho_spear_fork_battle|Kriegsgabel
itm_we_rho_spear_fork_battle_pl|Kriegsgabeln
itm_we_rho_spear_mountain|Gebirgsspeer
itm_we_rho_spear_mountain_pl|Gebirgsspeere
itm_we_rho_spear_large|Großer Speer
itm_we_rho_spear_large_pl|Große Speere
itm_we_rho_spear_phalanx|Phalanx-Pike
itm_we_rho_spear_phalanx_pl|Phalanx-Piken
itm_we_rho_spear_scorpion|Scorpion
itm_we_rho_spear_scorpion_pl|Scorpione
itm_we_rho_spear_manhunter|Kopfgeldjäger-Speer
itm_we_rho_spear_manhunter_pl|Kopfgeldjäger-Speere
itm_we_rho_spear_mountian_short|Kurze Gebirgsspeer
itm_we_rho_spear_mountian_short_pl|Kurze Gebirgsspeere
itm_we_rho_spear_hunting|Jagdspeer
itm_we_rho_spear_hunting_pl|Jagdspeere
itm_we_rho_spear_long|Langspeer
itm_we_rho_spear_long_pl|Langspeere
itm_we_rho_spear_pike_short|Kurze Pike
itm_we_rho_spear_pike_short_pl|Kurze Piken
itm_we_rho_spear_pike|Pike
itm_we_rho_spear_pike_pl|Piken
itm_we_rho_spear_phalanx_short|Kurze Phalanx-Pike
itm_we_rho_spear_phalanx_short_pl|Kurze Phalanx-Piken
itm_we_rho_spear_pike_long|Lange Pike
itm_we_rho_spear_pike_long_pl|Lange Piken
itm_we_rho_spear_phalanx_long|Lange Phalanx-Pike
itm_we_rho_spear_phalanx_long_pl|Lange Phalanx-Piken
itm_we_sar_spear_staff|Stab
itm_we_sar_spear_staff_pl|Stäbe
itm_we_sar_spear_staff_quarter|Viertelstab
itm_we_sar_spear_staff_quarter_pl|Viertelstäbe
itm_we_sar_spear_staff_iron|Eisenstab
itm_we_sar_spear_staff_iron_pl|Eisenstäbe
itm_we_sar_spear_pikestrong|Starke Wüstenpike
itm_we_sar_spear_pikestrong_pl|Starke Wüstenpiken
itm_we_sar_spear_pike|Wüstenpike
itm_we_sar_spear_pike_pl|Wüstenpike
itm_we_sar_spear_halbert|Wüstenhellebarde
itm_we_sar_spear_halbert_pl|Wüstenhellebarden
itm_we_sar_spear_halbertlong|Lange Wüstenhellebarde
itm_we_sar_spear_halbertlong_pl|Lange Wüstenhellebarden
itm_we_pla_spear_crook_shepperd|Hirtenstab
itm_we_pla_spear_crook_shepperd_pl|Hirtenstäbe
itm_we_pla_spear_staff_bishop|Bischofsstab
itm_we_pla_spear_staff_bishop_pl|Bischofsstäbe
itm_we_pla_spear_halberd|Hellebarde
itm_we_pla_spear_halberd_pl|Hellebarden
itm_we_pla_spear_halberd_dark|Dunkle Hellebarde
itm_we_pla_spear_halberd_dark_pl|Dunkle Hellebarden
itm_we_pla_spear_halberd_elite|Elite-Hellebarde
itm_we_pla_spear_halberd_elite_pl|Elite-Hellebarden
itm_we_pla_spear_halberd_bearded|Helmbarte
itm_we_pla_spear_halberd_bearded_pl|Helmbarten
itm_we_pla_spear_halberd_long|Lange Hellebarde
itm_we_pla_spear_halberd_long_pl|Lange Hellebarden
itm_we_pla_spear_halberd_glaive|Gelfen-Hellebarden
itm_we_pla_spear_halberd_glaive_pl|Gelfen-Hellebarde
itm_we_pla_spear_halberd_pointy|Spitze Hellebarde
itm_we_pla_spear_halberd_pointy_pl|Spitze Hellebarden
itm_we_pla_spear_halberd_ornate|Verzierte Hellebarde
itm_we_pla_spear_halberd_ornate_pl|Verzierte Hellebarden
itm_we_pla_spear_halberd_sleek|Schnittige Hellebarde
itm_we_pla_spear_halberd_sleek_pl|Schnittige Hellebarden
itm_we_pla_spear_halberd_alps|Alpen-Hellebarde
itm_we_pla_spear_halberd_alps_pl|Alpen-Hellebarden
itm_we_pla_spear_halberd_late|Späte Hellebarde
itm_we_pla_spear_halberd_late_pl|Späte Hellebarden
itm_we_pla_spear_halberd_swiss|Schweizer Hellebarde
itm_we_pla_spear_halberd_swiss_pl|Schweizer Hellebarden
itm_we_pla_spear_halberd_mountain|Gebirgshellebarde
itm_we_pla_spear_halberd_mountain_pl|Gebirgshellebarde
itm_we_pla_spear_halberd_hardened|Gehärtete Hellebarde
itm_we_pla_spear_halberd_hardened_pl|Gehärtete Hellebarden
itm_we_pla_spear_halberd_coloured|Farbige Hellebarde
itm_we_pla_spear_halberd_coloured_pl|Farbige Hellebarden
itm_we_pla_spear_halberd_colouredlong|Lange farbige Hellebarde
itm_we_pla_spear_halberd_colouredlong_pl|Lange farbige Hellebarden
itm_we_swa_spear_lance_jousting|Tjostlanze
itm_we_swa_spear_lance_jousting_pl|Tjostlanzen
itm_we_swa_spear_lance_light|Leichte Lanze
itm_we_swa_spear_lance_light_pl|Leichte Lanzen
itm_we_swa_spear_lance_heavy|Schwere Lanze
itm_we_swa_spear_lance_heavy_pl|Schwere Lanzen
itm_we_swa_spear_lance_great|Große Lanze
itm_we_swa_spear_lance_great_pl|Große Lanzen
itm_we_swa_spear_lance_colouredbw|Schwarzweiße Lanze
itm_we_swa_spear_lance_colouredbw_pl|Schwarzweiße  Lanzen
itm_we_swa_spear_lance_colouredby|Blaugelbe Lanze
itm_we_swa_spear_lance_colouredby_pl|Blaugelbe  Lanzen
itm_we_swa_spear_lance_colouredrb|Rotschwarze Lanze
itm_we_swa_spear_lance_colouredrb_pl|Rotschwarze  Lanze
itm_we_swa_spear_lance_colouredry|Rotgelbe Lanze
itm_we_swa_spear_lance_colouredry_pl|Rotgelbe Lanzen
itm_we_swa_spear_lance_colouredwb|Weißschwarze Lanze
itm_we_swa_spear_lance_colouredwb_pl|Weißschwarze Lanzen
itm_we_swa_spear_lance_colouredwbl|Weißblaue Lanze
itm_we_swa_spear_lance_colouredwbl_pl|Weißblaue Lanzen
itm_we_swa_spear_lance_colouredwr|Weißrote Lanze
itm_we_swa_spear_lance_colouredwr_pl|Weißrote Lanzen
itm_we_swa_spear_lance_iron|Eisenlanze
itm_we_swa_spear_lance_iron_pl|Eisenlanzen
itm_we_vae_spear_lance|Vaegier-Lanze
itm_we_vae_spear_lance_pl|Vaegier-Lanzen
itm_we_vae_spear_lancedouble|Doppelseitige Lanze
itm_we_vae_spear_lancedouble_pl|Doppelseitige Lanzen
itm_we_vae_spear_lancefootman|Fußsoldaten-Lanze
itm_we_vae_spear_lancefootman_pl|Fußsoldaten-Lanzen
itm_we_khe_spear_lance|Khergitische Lanze
itm_we_khe_spear_lance_pl|Khergitische Lanzen
itm_we_khe_spear_lanceflag_a|Blaubeflaggte Khergitische Lanze
itm_we_khe_spear_lanceflag_a_pl|Blaubeflaggte Khergitische Lanzen
itm_we_khe_spear_lancehook|Hakenlanze
itm_we_khe_spear_lancehook_pl|Hakenlanzen
itm_we_khe_spear_lanceflag_b|Gelbbeflaggte Khergitische Lanze
itm_we_khe_spear_lanceflag_b_pl|Gelbbeflaggte Khergitische Lanzen
itm_we_khe_spear_lanceflag_c|Gelbbeflaggte Khergitische Lanze
itm_we_khe_spear_lanceflag_c_pl|Gelbbeflaggte Khergitische Lanzen
itm_we_khe_spear_lanceflag_d|Gelbbeflaggte Khergitische Lanze
itm_we_khe_spear_lanceflag_d_pl|Gelbbeflaggte Khergitische Lanzen
itm_we_khe_spear_lancehookdouble|Doppelhakenlanze
itm_we_khe_spear_lancehookdouble_pl|Doppelhakenlanzen
itm_we_nor_spear_svia_langr|Langr Svia
itm_we_nor_spear_svia_langr_pl|Langr Svia
itm_we_nor_spear_bryntvari_langr|Langr Bryntvari
itm_we_nor_spear_bryntvari_langr_pl|Langr Bryntvari
itm_we_rho_spear_lance|Rhodok-Lanze
itm_we_rho_spear_lance_pl|Rhodok-Lanzen
itm_we_rho_spear_lancesmall|Kleine Rhodok-Lanze
itm_we_rho_spear_lancesmall_pl|Kleine Rhodok-Lanzen
itm_we_rho_spear_lancelarge|Große Rhodok-Lanze
itm_we_rho_spear_lancelarge_pl|Große Rhodok-Lanzen
itm_we_sar_spear_desert|Wüstenlanze
itm_we_sar_spear_desert_pl|Wüstenlanzen
itm_we_sar_spear_lance|Sarranidische Lanze
itm_we_sar_spear_lance_pl|Sarranidische Lanzen
itm_we_sar_spear_lancecoloured|Farbige sarranidische Lanze
itm_we_sar_spear_lancecoloured_pl|Farbige sarranidische Lanzen
itm_we_sar_spear_lancedark|Dunkle sarranidische Lanze
itm_we_sar_spear_lancedark_pl|Dunkle sarranidische Lanzen
itm_we_pla_spear_lancegothic|Gothische Lanze
itm_we_pla_spear_lancegothic_pl|Gothische Lanzen
itm_we_swa_sword_clamshelldagger|Perlmutt-Dolch
itm_we_swa_sword_clamshelldagger_pl|Perlmutt-Dolche
itm_we_swa_sword_senlac|Senlac-Schwert
itm_we_swa_sword_senlac_pl|Senlac Schwerter
itm_we_swa_sword_clamshell|Clamshell-Schwert
itm_we_swa_sword_clamshell_pl|Clamshell-Schwerter
itm_we_swa_sword_knight|Ritterschwert
itm_we_swa_sword_knight_pl|Ritterschwerter
itm_we_swa_sword_lord|Schwadisches Schwert
itm_we_swa_sword_lord_pl|Schwadische Schwerter
itm_we_swa_sword_estocdagger|Panzerstecher-Dolche
itm_we_swa_sword_estocdagger_pl|Panzerstecher-Dolche
itm_we_swa_sword_steel|Prinzenschwert
itm_we_swa_sword_steel_pl|Prinzenschwerter
itm_we_swa_sword_albion|Albion-Schwert
itm_we_swa_sword_albion_pl|Albion-Schwerter
itm_we_swa_sword_bayeux|Bayeux-Schwert
itm_we_swa_sword_bayeux_pl|Bayeux-Schwerter
itm_we_swa_sword_albionlong|Langes Albion-Schwert
itm_we_swa_sword_albionlong_pl|Lange Albion-Schwerter
itm_we_vae_sword_sickle|Sichel
itm_we_vae_sword_sickle_pl|Sicheln
itm_we_vae_sword_knife|Messer
itm_we_vae_sword_knife_pl|Messer
itm_we_vae_sword_sickle_military|Militärsichel
itm_we_vae_sword_sickle_military_pl|Militärsicheln
itm_we_vae_sword_jarl|Jarl-Schwert
itm_we_vae_sword_jarl_pl|Jarl-Schwerter
itm_we_vae_sword_cleaver_military|Militärhackmesser
itm_we_vae_sword_cleaver_military_pl|Militärhackmesser
itm_we_vae_sword_cleaver|Hackmesser
itm_we_vae_sword_cleaver_pl|Hackmesser
itm_we_vae_sword_cleaver_soldier|Soldaten-Hackmesser
itm_we_vae_sword_cleaver_soldier_pl|Soldaten-Hackmesser
itm_we_vae_sword_sovereign|Herrscherschwert
itm_we_vae_sword_sovereign_pl|Herscherschwerter
itm_we_vae_sword_cleaver_butcher|Hackebeil
itm_we_vae_sword_cleaver_butcher_pl|Hackebeile
itm_we_khe_sword_dagger|Khergitischer Dolch
itm_we_khe_sword_dagger_pl|Khergitische Dolche
itm_we_khe_sword_executionerone|Khergitisches Richtschwert
itm_we_khe_sword_executionerone_pl|Khergitische Richtschwerter
itm_we_khe_sword_nomad|Nomadensäbel
itm_we_khe_sword_nomad_pl|Nomadensäbel
itm_we_khe_sword_khergit|Khergitischer Säbel
itm_we_khe_sword_khergit_pl|Khergitische Säbel
itm_we_khe_sword_steppe|Steppensäbel
itm_we_khe_sword_steppe_pl|Steppensäbel
itm_we_khe_sword_broad|Breitsäbel
itm_we_khe_sword_broad_pl|Breitsäbel
itm_we_khe_sword_ringed|Ringelsäbel
itm_we_khe_sword_ringed_pl|Ringelsäbel
itm_we_khe_sword_red|Roter Säbel
itm_we_khe_sword_red_pl|Roter Säbel
itm_we_khe_sword_horse|Reitersäbel
itm_we_khe_sword_horse_pl|Reitersäbel
itm_we_khe_sword_mountain|Gebirgssäbel
itm_we_khe_sword_mountain_pl|Gebirgssäbel
itm_we_khe_sword_heavy|Schwerer Säbel
itm_we_khe_sword_heavy_pl|Schwerer Säbel
itm_we_nor_sword_seax|Sachs
itm_we_nor_sword_seax_pl|Sachse
itm_we_nor_sword_pict|Piktisches Schwert
itm_we_nor_sword_pict_pl|Piktische Schwerter
itm_we_nor_sword_angle|Angel-Langschwert
itm_we_nor_sword_angle_pl|Angel-Langschwert
itm_we_nor_sword_nordic|Nordisches Kriegsschwert
itm_we_nor_sword_nordic_pl|Nordische Kriegsschwerter
itm_we_nor_sword_saxon|Sächsisches Schwert
itm_we_nor_sword_saxon_pl|Sächsische Schwerter
itm_we_nor_sword_eurodino|Eurodino-Schwert
itm_we_nor_sword_eurodino_pl|Eurodino-Schwerter
itm_we_nor_sword_leuku|Leuku
itm_we_nor_sword_leuku_pl|Leuku
itm_we_nor_sword_seax_long|Langer Sachs
itm_we_nor_sword_seax_long_pl|Lange Sachse
itm_we_nor_sword_berserkr|Berserkerschwert
itm_we_nor_sword_berserkr_pl|Berserkerschwerter
itm_we_nor_sword_clontarf|Clontarf-Schwert
itm_we_nor_sword_clontarf_pl|Clontarf-Schwerter
itm_we_nor_sword_pictlong|Piktisches Langschwert
itm_we_nor_sword_pictlong_pl|Piktische Langschwerter
itm_we_nor_sword_celtic|Keltisches Schwert
itm_we_nor_sword_celtic_pl|Keltische Schwerter
itm_we_rho_sword_rondeldagger|Rondel-Dolch
itm_we_rho_sword_rondeldagger_pl|Rondel-Dolch
itm_we_rho_sword_short|Rhodok-Kurzschwert
itm_we_rho_sword_short_pl|Rhodok-Kurzschwerter
itm_we_rho_sword_squire|Junkerschwert
itm_we_rho_sword_squire_pl|Junkerschwerter
itm_we_rho_sword_castellan|Burggrafenschwert
itm_we_rho_sword_castellan_pl|Burgrafenschwerter
itm_we_rho_sword_estoc_small|Kleiner Panzerstecher
itm_we_rho_sword_estoc_small_pl|Kleiner Panzerstecher
itm_we_rho_sword_general|Generalsschwert
itm_we_rho_sword_general_pl|Generalsschwerter
itm_we_rho_sword_rondel|Rondel
itm_we_rho_sword_rondel_pl|Rondel
itm_we_rho_sword_killerdagger|Assassinendolch
itm_we_rho_sword_killerdagger_pl|Assassinendolche
itm_we_rho_sword_estoc_slender|Schmaler Panzerstecher
itm_we_rho_sword_estoc_slender_pl|Schmale Panzerstecher
itm_we_rho_sword_milanese|Mailändisches Kurzschwert
itm_we_rho_sword_milanese_pl|Mailändische Kurzschwerter
itm_we_rho_sword_espada_eslavona|Espada Eslavona
itm_we_rho_sword_espada_eslavona_pl|Espada Eslavona
itm_we_rho_sword_falchion_italian|Italienischer Falchion
itm_we_rho_sword_falchion_italian_pl|Italienische Falchion
itm_we_rho_sword_italian|Italienisches Schwert
itm_we_rho_sword_italian_pl|Italienische Schwerter
itm_we_rho_sword_espada_eslavona_large|Große Espada Eslavona
itm_we_rho_sword_espada_eslavona_large_pl|Große Espada Eslavona
itm_we_sar_sword_khyber|Khyber-Messer
itm_we_sar_sword_khyber_pl|Khyber-Messer
itm_we_sar_sword_sarranid|Sarranidisches Schwert
itm_we_sar_sword_sarranid_pl|Sarranidische Schwerter
itm_we_sar_sword_arming|Sarranidisches Breitschwert
itm_we_sar_sword_arming_pl|Sarranidische Breitschwerter
itm_we_sar_sword_cavalry|Sarranidisches Kavallerieschwert
itm_we_sar_sword_cavalry_pl|Sarranidische Kavallerieschwerter
itm_we_sar_sword_scimitar|Krummsäbel
itm_we_sar_sword_scimitar_pl|Krummsäbel
itm_we_sar_sword_guard|Sarranidisches Wächterschwert
itm_we_sar_sword_guard_pl|Sarranidische Wächterschwerter
itm_we_sar_sword_dagger|Sarranidischer Dolch
itm_we_sar_sword_dagger_pl|Sarranidische Dolche
itm_we_sar_sword_falchion|Falchion
itm_we_sar_sword_falchion_pl|Falchion
itm_we_sar_sword_scimitar_sultan|Sultan-Krummsäbel
itm_we_sar_sword_scimitar_sultan_pl|Sultan-Krummsäbel
itm_we_sar_sword_scimitar_talwar|Talwar-Krummsäbel
itm_we_sar_sword_scimitar_talwar_pl|Talwar-Krummsäbel
itm_we_sar_sword_scimitar_elite|Elite-Krummsäbel
itm_we_sar_sword_scimitar_elite_pl|Elite-Krummsäbel
itm_we_sar_sword_scimitar_safah|Safah-Krummsäbel
itm_we_sar_sword_scimitar_safah_pl|Safah-Krummsäbel
itm_we_pla_sword_dagger|Söldnerdolch
itm_we_pla_sword_dagger_pl|Söldnerdolche
itm_we_pla_sword_strange|Seltsames Schwert
itm_we_pla_sword_strange_pl|Seltsame Schwerter
itm_we_pla_sword_strange_short|Seltsames Kurzschwert
itm_we_pla_sword_strange_short_pl|Seltsame Kurzschwerter
itm_we_pla_sword_reeve|Grafenschwert
itm_we_pla_sword_reeve_pl|Grafenschwerter
itm_we_pla_sword_templar|Templer-Schwert
itm_we_pla_sword_templar_pl|Templer-Schwerter
itm_we_pla_sword_gothic|Gothisches Schwert
itm_we_pla_sword_gothic_pl|Gothische Schwerter
itm_we_pla_sword_ritter|Ritterschwert
itm_we_pla_sword_ritter_pl|Ritterschwerter
itm_we_pla_sword_hospitaller|Hospitaller Schwert
itm_we_pla_sword_hospitaller_pl|Hospitaller Schwerter
itm_we_pla_sword_duelling_dagger|Duelldolch
itm_we_pla_sword_duelling_dagger_pl|Duelldolch
itm_we_pla_sword_archer|Schützen-Schwert
itm_we_pla_sword_archer_pl|Schützen-Schwerter
itm_we_pla_sword_mercenary|Söldner-Schwert
itm_we_pla_sword_mercenary_pl|Söldner-Schwerter
itm_we_pla_sword_kleines_messer|Kleines Messer
itm_we_pla_sword_kleines_messer_pl|Kleines Messer
itm_we_pla_sword_gaddhjalt|Gaddhjalt-Schwert
itm_we_pla_sword_gaddhjalt_pl|Gaddhjalt-Schwerter
itm_we_pla_sword_laird|Gutsherrenschwert
itm_we_pla_sword_laird_pl|GutsherrenSchwerter
itm_we_swa_sword_crusader|Kreuzzugslangschwert
itm_we_swa_sword_crusader_pl|Kreuzzugslangschwerter
itm_we_swa_sword_longenglish|Englisches Langschwert
itm_we_swa_sword_longenglish_pl|Englische Langschwerter
itm_we_swa_sword_clamshell_claymore|Perlmutt-Claymore
itm_we_swa_sword_clamshell_claymore_pl|Perlmutt-Claymore
itm_we_swa_sword_twohanded_claymore|Zweihändiger Claymore
itm_we_swa_sword_twohanded_claymore_pl|Zweihändiger Claymore
itm_we_swa_sword_empire|Reichszweihänder
itm_we_swa_sword_empire_pl|Reichszweihänder
itm_we_swa_sword_clamshell_cross|Perlmutt-Kreuz
itm_we_swa_sword_clamshell_cross_pl|Perlmutt-Kreuze
itm_we_swa_sword_clamshell_claymorelong|Langer Perlmutt-Claymore
itm_we_swa_sword_clamshell_claymorelong_pl|Lange Perlmutt-Claymore
itm_we_swa_sword_dark|Zweihändiges dunkles Schwert
itm_we_swa_sword_dark_pl|TZweihändiges dunkle Schwerter
itm_we_vae_sword_cleaverwar|Kriegshackmesser
itm_we_vae_sword_cleaverwar_pl|Kriegshackmesser
itm_we_vae_sword_lord|Vaegier-Schwert
itm_we_vae_sword_lord_pl|Vaegier-Schwerter
itm_we_khe_sword_sabre|Zweihändiger Säbel
itm_we_khe_sword_sabre_pl|Zweihändige Säbel
itm_we_khe_sword_sabredark|Dunkler zweihändiger Säbel
itm_we_khe_sword_sabredark_pl|Dunkle zweihändige Säbel
itm_we_khe_sword_executionerlord|Zweihändiges khergitisches Richtschwert
itm_we_khe_sword_executionerlord_pl|Zweihändige khergitische Richtschwerter
itm_we_khe_sword_executionertwo|Zweihändiges khergitische Richtschwert
itm_we_khe_sword_executionertwo_pl|Zweihändige khergitische Richtschwerter
itm_we_nor_sword_danish_great|Dänisches Großschwert
itm_we_nor_sword_danish_great_pl|Dänische Großschwerter
itm_we_nor_sword_nordicbastard|Nordisches Bastardschwert
itm_we_nor_sword_nordicbastard_pl|Nordische Bastardschwerter
itm_we_nor_sword_nordictwohander|Nordischer Zweihänder
itm_we_nor_sword_nordictwohander_pl|Nordische Zweihänder
itm_we_rho_sword_estoc|Panzerstecher
itm_we_rho_sword_estoc_pl|Panzerstecher
itm_we_rho_sword_estoc_empire|Reichspanzerstecher
itm_we_rho_sword_estoc_empire_pl|Reichspanzerstecher
itm_we_rho_sword_great|Großschwert
itm_we_rho_sword_great_pl|Großschwerter
itm_we_rho_sword_great_long|Langes Großschwert
itm_we_rho_sword_great_long_pl|Lange Großschwerter
itm_we_rho_sword_claymore|Zweihändiger Claymore
itm_we_rho_sword_claymore_pl|Zweihändige Claymore
itm_we_rho_sword_greatsword_flaming|Flammendes Großschwert
itm_we_rho_sword_greatsword_flaming_pl|Flammende Großschwerter
itm_we_rho_sword_greatsword_inquisition|Inquisitions-Großschwert
itm_we_rho_sword_greatsword_inquisition_pl|Inquisitions-Großschwerter
itm_we_rho_sword_greatsword_twohanded|Zweihändiges Großschwert
itm_we_rho_sword_greatsword_twohanded_pl|Zweihändige Großschwerter
itm_we_sar_sword_scimitarbastard|Bastardkrummsäbel
itm_we_sar_sword_scimitarbastard_pl|Bastardkrummsäbel
itm_we_sar_sword_scimitartwolarge|Großer zweihändiger Krummsäbel
itm_we_sar_sword_scimitartwolarge_pl|Große zweihändige Krummsäbel
itm_we_sar_sword_dha|Dha
itm_we_sar_sword_dha_pl|Dha
itm_we_sar_sword_scimitartwo|Zweihändiger Krummsäbel
itm_we_sar_sword_scimitartwo_pl|Zweihändiger Krummsäbel
itm_we_sar_sword_scimitartwosmall|Kleiner zweihändiger Krummsäbel
itm_we_sar_sword_scimitartwosmall_pl|Kleine zweihändige Krummsäbel
itm_we_pla_sword_strange_great|Seltsames Großschwert
itm_we_pla_sword_strange_great_pl|Seltsame Großschwerter
itm_we_pla_sword_grosser_messer|Grosses Messer
itm_we_pla_sword_grosser_messer_pl|Grosse Messer
itm_we_pla_sword_zweilander|Bidehänder
itm_we_pla_sword_zweilander_pl|Bidehänder
itm_we_pla_sword_zweilander_flaming|Flammender Bidehänder
itm_we_pla_sword_zweilander_flaming_pl|Flammende Bidehänder
itm_we_pla_sword_great_four|Vierhändiges Großschwert
itm_we_pla_sword_great_four_pl|Vierhändiges Großschwerter
itm_we_pla_sword_bastard_german|Deutsches Bastardschwert
itm_we_pla_sword_bastard_german_pl|Deutsche Bastardschwerter
itm_we_pla_sword_zweilander_large|Großer Bidehänder
itm_we_pla_sword_zweilander_large_pl|Große Bidehänder
itm_we_pla_sword_flamberge|Flamberge
itm_we_pla_sword_flamberge_pl|Flamberge
itm_we_pla_sword_zweihander_grosser|Grosser Zweihander
itm_we_pla_sword_zweihander_grosser_pl|Grosser Zweihander
itm_we_swa_arrow_gromite|Gromite-Pfeile
itm_we_swa_arrow_gromite_pl|Gromite-Pfeile
itm_we_swa_arrow_steel|Stahlpfeile
itm_we_swa_arrow_steel_pl|Stahlpfeile
itm_we_vae_arrow_sharp|Scharfe Pfeile
itm_we_vae_arrow_sharp_pl|Scharfe Pfeile
itm_we_vae_arrow_imperial|Imperiale Pfeile
itm_we_vae_arrow_imperial_pl|Imperiale Pfeile
itm_we_khe_arrow_khergit|Khergitische Pfeile
itm_we_khe_arrow_khergit_pl|Khergitische Pfeile
itm_we_khe_arrow_mongol|Mongolische Pfeile
itm_we_khe_arrow_mongol_pl|Mongolische Pfeile
itm_we_khe_arrow_mongol_piercing|Panzerbrechende Mongolen-Pfeile
itm_we_khe_arrow_mongol_piercing_pl|Panzerbrechende Mongolen-Pfeile
itm_we_khe_arrow_patterngreen|Grüngefiederte Pfeile
itm_we_khe_arrow_patterngreen_pl|Grüngefiederte  Pfeile
itm_we_khe_arrow_patternred|Rotgefiederte Pfeile
itm_we_khe_arrow_patternred_pl|Rotgefiederte  Pfeile
itm_we_khe_arrow_patternyellow|Gelbgefiederte  Pfeile
itm_we_khe_arrow_patternyellow_pl|Gelbgefiederte   Pfeile
itm_we_khe_arrow_patternyellowgreen|Gelbgrüngefiederte Pfeile
itm_we_khe_arrow_patternyellowgreen_pl|Gelbgrüngefiederte Pfeile
itm_we_nor_arrow_bodkin|Bodkin-Pfeile
itm_we_nor_arrow_bodkin_pl|Bodkin-Pfeile
itm_we_nor_arrow_barbed|Widerhakenpfeile
itm_we_nor_arrow_barbed_pl|Widerhakenpfeile
itm_we_rho_bolt|Bolzen
itm_we_rho_bolt_pl|Bolzen
itm_we_rho_bolt_steel|Stahlbolzen
itm_we_rho_bolt_steel_pl|Stahlbolzen
itm_we_rho_cartridges|Patronen
itm_we_rho_cartridges_pl|Patronen
itm_we_sar_arrow_sarranid|Sarranidische Pfeile
itm_we_sar_arrow_sarranid_pl|Sarranidische Pfeile
itm_we_sar_arrow_desert|Wüstenpfeile
itm_we_sar_arrow_desert_pl|Wüstenpfeile
itm_we_sar_arrow_black|Schwarze Pfeile
itm_we_sar_arrow_black_pl|Schwarze Pfeile
itm_we_pla_arrow|Pfeile
itm_we_pla_arrow_pl|Pfeile
itm_we_pla_arrow_amazon|Amazonen-Pfeile
itm_we_pla_arrow_amazon_pl|Amazonen-Pfeile
itm_we_swa_bow_practice|Schwadischer Übungsbogen
itm_we_swa_bow_practice_pl|Schwadische Übungsbögen
itm_we_swa_bow_straight|Bogen
itm_we_swa_bow_straight_pl|Bögen
itm_we_swa_bow_long|Langbogen
itm_we_swa_bow_long_pl|Langbögen
itm_we_swa_bow_short|Kurzbogen
itm_we_swa_bow_short_pl|Kurzbögen
itm_we_swa_bow_self|Selbstgebauter Bogen
itm_we_swa_bow_self_pl|Selbstgebaute Bögen
itm_we_swa_bow|Schwadischer Langbogen
itm_we_swa_bow_pl|Schwadische Langbögen
itm_we_vae_bow_hunting|Imperialer Jagdbogen
itm_we_vae_bow_hunting_pl|Imperiale Jagdbögen
itm_we_vae_bow_war|Kriegsbogen
itm_we_vae_bow_war_pl|Kriegsbögen
itm_we_vae_bow_imperial|Imperialer Kriegsbogen
itm_we_vae_bow_imperial_pl|Imperiale Kriegsbögen
itm_we_vae_bow_practice|Vaegier-Übungsbogen
itm_we_vae_bow_practice_pl|Vaegier-Übungsbögen
itm_we_vae_bow_white|Weißer Jagdbogen
itm_we_vae_bow_white_pl|Weiße Jagdbögen
itm_we_vae_bow_black|Schwarzer Kriegsbogen
itm_we_vae_bow_black_pl|Schwarze Kriegsbögen
itm_we_khe_bow_practice|Khergitischer Übungsbogen
itm_we_khe_bow_practice_pl|Khergitische Übungsbögen
itm_we_khe_bow_red|Roter khergitischer Bogen
itm_we_khe_bow_red_pl|Rote khergitische Bögen
itm_we_khe_bow_strong|Starker khergitische Bogen
itm_we_khe_bow_strong_pl|Starke khergitische Bögen
itm_we_khe_bow_light|Leichter khergitische Bogen
itm_we_khe_bow_light_pl|Leichte khergitische Bögen
itm_we_khe_bow|Khergitische Bogen
itm_we_khe_bow_pl|Khergitische Bögen
itm_we_khe_bow_heavy|Schwerer Khergitische Bogen
itm_we_khe_bow_heavy_pl|Schwere Khergitische Bögen
itm_we_khe_bow_patterngreen|Grüngemusterter Bogen
itm_we_khe_bow_patterngreen_pl|Grüngemusterte Bögen
itm_we_khe_bow_patternred|Rotgemusterter Bogen
itm_we_khe_bow_patternred_pl|Rotgemusterte Bögen
itm_we_khe_bow_patternyellow|Gelbgemusterter Bogen
itm_we_khe_bow_patternyellow_pl|Gelbgemusterte Bögen
itm_we_khe_bow_patternyellowgreen|Gelbgrüngemustereter Bogen
itm_we_khe_bow_patternyellowgreen_pl|Gelbgrüngemusterete Bögen
itm_we_nor_bow_hunting|Jagdbogen
itm_we_nor_bow_hunting_pl|Jagdbögen
itm_we_nor_bow|Nord-Bogen
itm_we_nor_bow_pl|Nord-Bögen
itm_we_nor_bow_strong|Starker Nord-Bogen
itm_we_nor_bow_strong_pl|Starke Nord-Bögen
itm_we_rho_crossbow_hunting|Jagdarmbrust
itm_we_rho_crossbow_hunting_pl|Jagdarmbrüste
itm_we_rho_crossbow|Armbrust
